,age,games,games_starts,minutes,cards_yellow,cards_red,minutes_90s,goals,shots,shots_free_kicks,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_short,passes_medium,passes_long,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,tackles,tackles_won,dribble_tackles,dribbled_past,blocks,interceptions,clearances,errors,touches,touches_live_ball,dribbles,miscontrols,dispossessed,passes_received,fouls,fouled,ball_recoveries,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
71,23.09315068493151,6.0,2.0,198.0,0.0,0.0,2.2,0.0,0.0,0.0,132.0,140.0,2321.0,539.0,62.0,63.0,12.0,135.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0,154.0,154.0,2.0,1.0,1.0,113.0,1.0,5.0,14.0,3.0,2.0,3,1,0,0,0,0,1
72,21.221917808219178,14.0,14.0,1171.0,3.0,0.0,13.0,4.0,28.0,0.0,401.0,512.0,5915.0,1358.0,282.0,129.0,58.0,468.0,44.0,6.0,0.0,2.0,57.0,31.0,15.0,10.0,2.0,7.0,14.0,8.0,8.0,0.0,640.0,639.0,55.0,26.0,22.0,477.0,18.0,19.0,51.0,4.0,14.0,5,0,0,0,1,0,0
73,23.93972602739726,13.0,13.0,1074.0,2.0,0.0,11.9,6.0,30.0,4.0,461.0,592.0,6937.0,2044.0,291.0,192.0,58.0,541.0,48.0,33.0,5.0,3.0,31.0,9.0,12.0,7.0,2.0,8.0,6.0,2.0,5.0,0.0,690.0,690.0,22.0,16.0,19.0,489.0,12.0,8.0,65.0,5.0,9.0,11,1,0,0,0,0,1
74,22.328767123287673,4.0,0.0,51.0,0.0,0.0,0.6,0.0,2.0,0.0,19.0,22.0,279.0,75.0,9.0,7.0,3.0,20.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,29.0,29.0,3.0,0.0,1.0,14.0,1.0,0.0,3.0,0.0,1.0,8,3,0,0,1,0,1
76,22.958904109589042,2.0,0.0,65.0,0.0,0.0,0.7,2.0,3.0,0.0,35.0,39.0,407.0,63.0,25.0,7.0,2.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,1.0,0.0,4.0,38.0,2.0,2.0,5.0,0.0,1.0,11,0,0,0,1,0,0
77,25.646575342465752,14.0,14.0,1219.0,4.0,0.0,13.5,5.0,50.0,0.0,325.0,402.0,4807.0,1068.0,207.0,128.0,25.0,369.0,32.0,1.0,1.0,3.0,7.0,0.0,19.0,16.0,7.0,9.0,15.0,8.0,10.0,1.0,632.0,632.0,66.0,54.0,40.0,475.0,24.0,38.0,42.0,24.0,46.0,11,1,0,0,1,0,0
78,23.49041095890411,12.0,0.0,152.0,0.0,0.0,1.7,0.0,8.0,0.0,42.0,50.0,633.0,88.0,29.0,15.0,4.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,84.0,84.0,12.0,8.0,2.0,58.0,6.0,6.0,7.0,2.0,6.0,0,0,0,0,1,0,1
79,32.04931506849315,14.0,14.0,1260.0,0.0,0.0,14.0,0.0,0.0,0.0,299.0,437.0,7921.0,5693.0,63.0,139.0,228.0,332.0,101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,468.0,468.0,0.0,0.0,0.0,258.0,0.0,1.0,8.0,2.0,0.0,6,0,0,0,0,1,0
80,24.852054794520548,14.0,14.0,1204.0,3.0,0.0,13.4,0.0,3.0,0.0,697.0,811.0,12524.0,4385.0,289.0,388.0,109.0,743.0,64.0,13.0,5.0,7.0,0.0,0.0,26.0,13.0,18.0,5.0,27.0,19.0,62.0,0.0,969.0,969.0,5.0,7.0,7.0,603.0,12.0,7.0,77.0,18.0,13.0,4,1,0,1,0,0,0
81,29.586301369863016,10.0,8.0,684.0,1.0,0.0,7.6,0.0,1.0,0.0,269.0,322.0,5106.0,1609.0,106.0,170.0,40.0,314.0,7.0,7.0,0.0,3.0,0.0,0.0,12.0,3.0,3.0,3.0,9.0,4.0,38.0,0.0,396.0,396.0,0.0,2.0,0.0,238.0,8.0,2.0,36.0,16.0,5.0,15,0,0,1,0,0,0
82,29.726027397260275,4.0,3.0,281.0,3.0,0.0,3.1,0.0,1.0,0.0,153.0,175.0,2904.0,902.0,57.0,82.0,30.0,173.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,11.0,5.0,14.0,0.0,214.0,214.0,1.0,0.0,0.0,144.0,3.0,1.0,13.0,7.0,5.0,7,0,0,1,0,0,0
83,28.35890410958904,5.0,3.0,352.0,0.0,0.0,3.9,0.0,0.0,0.0,209.0,224.0,3800.0,1276.0,74.0,126.0,21.0,221.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,4.0,4.0,18.0,0.0,259.0,259.0,0.0,0.0,0.0,180.0,2.0,0.0,18.0,8.0,2.0,9,0,0,1,0,0,0
84,27.372602739726027,10.0,9.0,783.0,3.0,0.0,8.7,0.0,4.0,0.0,533.0,641.0,7802.0,2796.0,362.0,200.0,46.0,557.0,79.0,8.0,0.0,7.0,27.0,2.0,17.0,10.0,10.0,4.0,14.0,13.0,12.0,0.0,719.0,719.0,8.0,7.0,3.0,457.0,14.0,7.0,51.0,11.0,12.0,15,2,0,1,0,0,0
85,23.273972602739725,9.0,6.0,567.0,2.0,0.0,6.3,0.0,1.0,0.0,225.0,270.0,3067.0,957.0,167.0,64.0,22.0,215.0,54.0,2.0,0.0,0.0,5.0,2.0,15.0,11.0,4.0,8.0,7.0,8.0,18.0,0.0,335.0,335.0,6.0,8.0,3.0,173.0,13.0,5.0,27.0,4.0,1.0,8,1,0,1,0,0,0
86,23.69041095890411,13.0,13.0,1165.0,5.0,0.0,12.9,0.0,10.0,0.0,571.0,743.0,10230.0,3385.0,286.0,301.0,114.0,616.0,124.0,8.0,2.0,14.0,24.0,0.0,27.0,23.0,15.0,8.0,16.0,20.0,28.0,1.0,872.0,872.0,20.0,11.0,4.0,493.0,15.0,3.0,82.0,23.0,11.0,6,2,0,1,0,0,0
87,24.997260273972604,1.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,2.0,12.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8,0,0,1,0,0,0
88,30.753424657534246,11.0,7.0,712.0,2.0,0.0,7.9,1.0,9.0,0.0,392.0,504.0,7019.0,2468.0,205.0,201.0,76.0,489.0,13.0,13.0,2.0,8.0,9.0,0.0,35.0,16.0,19.0,8.0,18.0,13.0,22.0,0.0,611.0,611.0,6.0,7.0,8.0,391.0,20.0,9.0,58.0,23.0,11.0,10,1,0,0,0,0,1
89,25.964383561643835,12.0,6.0,640.0,5.0,0.0,7.1,0.0,6.0,0.0,191.0,234.0,3055.0,871.0,116.0,82.0,21.0,229.0,4.0,3.0,1.0,3.0,1.0,0.0,15.0,12.0,5.0,4.0,5.0,9.0,25.0,0.0,328.0,328.0,13.0,13.0,7.0,180.0,18.0,4.0,45.0,18.0,12.0,9,0,0,0,0,0,1
90,29.726027397260275,11.0,4.0,398.0,2.0,0.0,4.4,1.0,14.0,0.0,205.0,256.0,3235.0,860.0,121.0,86.0,22.0,248.0,6.0,5.0,3.0,1.0,3.0,0.0,9.0,7.0,2.0,6.0,12.0,8.0,3.0,0.0,319.0,319.0,5.0,11.0,6.0,196.0,9.0,4.0,39.0,1.0,5.0,3,0,0,0,0,0,1
91,25.605479452054794,4.0,1.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,29.0,243.0,49.0,20.0,3.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,3.0,2.0,8,0,0,0,0,0,1
92,28.213698630136985,13.0,13.0,1169.0,5.0,0.0,13.0,2.0,26.0,2.0,495.0,659.0,8037.0,2374.0,311.0,199.0,93.0,610.0,47.0,6.0,11.0,14.0,36.0,14.0,26.0,15.0,7.0,9.0,12.0,11.0,15.0,0.0,786.0,786.0,22.0,11.0,15.0,532.0,19.0,19.0,82.0,7.0,23.0,3,0,0,0,1,0,1
93,30.778082191780822,13.0,12.0,1043.0,1.0,0.0,11.6,1.0,19.0,2.0,548.0,704.0,9196.0,2769.0,320.0,231.0,113.0,642.0,59.0,17.0,4.0,11.0,44.0,36.0,8.0,7.0,3.0,7.0,12.0,4.0,12.0,1.0,785.0,785.0,7.0,11.0,10.0,558.0,5.0,3.0,83.0,5.0,8.0,6,1,0,0,0,0,1
94,22.671232876712327,10.0,10.0,714.0,0.0,0.0,7.9,2.0,7.0,0.0,243.0,298.0,2922.0,673.0,202.0,55.0,10.0,292.0,6.0,0.0,1.0,0.0,7.0,0.0,4.0,2.0,2.0,3.0,6.0,4.0,1.0,0.0,357.0,357.0,19.0,23.0,5.0,270.0,3.0,5.0,38.0,2.0,8.0,9,0,0,0,1,0,0
95,25.068493150684933,14.0,13.0,1126.0,1.0,0.0,12.5,4.0,32.0,2.0,235.0,322.0,3509.0,724.0,181.0,74.0,31.0,317.0,1.0,0.0,1.0,2.0,13.0,0.0,7.0,2.0,1.0,6.0,12.0,2.0,4.0,0.0,456.0,456.0,39.0,34.0,17.0,363.0,7.0,8.0,36.0,14.0,25.0,8,2,0,0,1,0,0
96,20.58082191780822,10.0,5.0,369.0,0.0,0.0,4.1,0.0,7.0,0.0,85.0,112.0,1079.0,289.0,77.0,25.0,3.0,110.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,164.0,164.0,12.0,11.0,5.0,117.0,1.0,7.0,16.0,6.0,10.0,0,0,0,0,1,0,0
97,18.4027397260274,3.0,1.0,84.0,1.0,0.0,0.9,1.0,2.0,0.0,25.0,31.0,307.0,36.0,21.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,6.0,4.0,1.0,37.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0
98,22.75068493150685,6.0,6.0,491.0,1.0,0.0,5.5,3.0,20.0,0.0,177.0,222.0,2280.0,413.0,148.0,50.0,13.0,218.0,4.0,0.0,1.0,0.0,11.0,1.0,8.0,2.0,2.0,6.0,6.0,3.0,1.0,0.0,287.0,287.0,15.0,7.0,2.0,222.0,2.0,7.0,20.0,2.0,5.0,6,1,0,0,1,0,1
99,26.972602739726028,5.0,2.0,201.0,0.0,0.0,2.2,2.0,4.0,0.0,48.0,62.0,604.0,233.0,36.0,18.0,2.0,53.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,78.0,77.0,6.0,8.0,1.0,63.0,1.0,3.0,1.0,2.0,1.0,15,1,0,0,1,0,1
100,35.915068493150685,15.0,15.0,1350.0,0.0,0.0,15.0,0.0,0.0,0.0,356.0,444.0,8578.0,5538.0,110.0,150.0,181.0,314.0,128.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,487.0,487.0,0.0,2.0,0.0,215.0,0.0,2.0,24.0,4.0,1.0,11,1,0,0,0,1,0
101,24.58082191780822,8.0,7.0,658.0,1.0,0.0,7.3,0.0,5.0,0.0,383.0,440.0,7201.0,2469.0,161.0,206.0,52.0,422.0,17.0,14.0,1.0,11.0,0.0,0.0,19.0,11.0,5.0,8.0,11.0,11.0,26.0,1.0,522.0,522.0,7.0,5.0,4.0,356.0,8.0,2.0,45.0,17.0,8.0,11,1,0,1,0,0,0
102,28.86027397260274,15.0,14.0,1285.0,1.0,0.0,14.3,2.0,9.0,1.0,882.0,1018.0,17519.0,6752.0,333.0,477.0,171.0,985.0,30.0,23.0,0.0,10.0,9.0,0.0,13.0,8.0,6.0,3.0,12.0,20.0,47.0,1.0,1130.0,1130.0,0.0,5.0,2.0,837.0,6.0,4.0,54.0,28.0,14.0,14,0,0,1,0,0,0
103,26.454794520547946,10.0,6.0,531.0,1.0,0.0,5.9,0.0,3.0,0.0,322.0,366.0,5881.0,1720.0,116.0,204.0,38.0,360.0,6.0,3.0,0.0,0.0,2.0,0.0,14.0,5.0,9.0,0.0,7.0,10.0,24.0,0.0,444.0,444.0,4.0,2.0,2.0,307.0,5.0,3.0,23.0,14.0,9.0,7,0,0,1,0,0,0
104,27.44109589041096,8.0,7.0,571.0,0.0,0.0,6.3,0.0,6.0,0.0,381.0,433.0,7178.0,2597.0,138.0,232.0,57.0,428.0,5.0,3.0,0.0,2.0,3.0,0.0,10.0,5.0,3.0,2.0,9.0,4.0,12.0,0.0,484.0,484.0,3.0,3.0,0.0,368.0,5.0,4.0,28.0,14.0,7.0,7,0,0,1,0,0,0
105,29.589041095890412,12.0,11.0,995.0,1.0,0.0,11.1,2.0,7.0,0.0,570.0,667.0,9629.0,3344.0,286.0,269.0,77.0,633.0,31.0,15.0,0.0,4.0,10.0,0.0,10.0,5.0,7.0,6.0,12.0,10.0,28.0,0.0,758.0,758.0,6.0,9.0,3.0,552.0,14.0,4.0,39.0,20.0,24.0,13,3,0,1,0,0,0
107,30.85753424657534,8.0,3.0,351.0,0.0,0.0,3.9,0.0,4.0,0.0,163.0,204.0,2449.0,554.0,97.0,70.0,20.0,174.0,30.0,2.0,0.0,1.0,6.0,0.0,8.0,3.0,5.0,0.0,5.0,6.0,6.0,1.0,243.0,243.0,9.0,5.0,0.0,152.0,5.0,3.0,21.0,7.0,7.0,10,1,0,1,0,0,0
108,22.19178082191781,6.0,2.0,130.0,1.0,0.0,1.4,0.0,1.0,0.0,39.0,57.0,577.0,128.0,26.0,20.0,3.0,57.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,62.0,62.0,1.0,0.0,1.0,42.0,2.0,2.0,7.0,1.0,1.0,3,1,0,0,0,0,1
109,25.41917808219178,14.0,13.0,1182.0,5.0,0.0,13.1,4.0,12.0,0.0,596.0,704.0,9450.0,2643.0,321.0,276.0,63.0,681.0,22.0,9.0,2.0,3.0,16.0,1.0,36.0,21.0,14.0,9.0,21.0,18.0,15.0,0.0,844.0,844.0,27.0,16.0,14.0,584.0,20.0,5.0,104.0,12.0,10.0,7,0,0,0,0,0,1
110,26.23835616438356,14.0,6.0,606.0,3.0,0.0,6.7,0.0,5.0,0.0,372.0,409.0,5660.0,1272.0,204.0,169.0,20.0,397.0,10.0,7.0,1.0,0.0,1.0,0.0,9.0,7.0,2.0,3.0,11.0,8.0,5.0,0.0,466.0,466.0,5.0,10.0,5.0,340.0,10.0,6.0,40.0,1.0,4.0,3,1,0,0,0,0,1
111,22.523287671232875,12.0,8.0,662.0,3.0,0.0,7.4,2.0,16.0,0.0,232.0,327.0,3418.0,891.0,171.0,108.0,25.0,264.0,63.0,2.0,1.0,1.0,26.0,0.0,14.0,9.0,5.0,5.0,8.0,5.0,13.0,1.0,408.0,408.0,9.0,6.0,7.0,222.0,11.0,5.0,37.0,9.0,8.0,10,2,1,1,0,0,0
112,22.586301369863016,9.0,7.0,611.0,0.0,0.0,6.8,1.0,13.0,0.0,176.0,219.0,2456.0,679.0,116.0,72.0,12.0,211.0,8.0,0.0,1.0,2.0,17.0,6.0,8.0,1.0,2.0,9.0,5.0,1.0,0.0,0.0,295.0,295.0,36.0,21.0,10.0,219.0,7.0,6.0,39.0,2.0,2.0,5,0,0,0,1,0,1
113,30.284931506849315,8.0,0.0,98.0,0.0,0.0,1.1,0.0,1.0,0.0,38.0,54.0,493.0,138.0,32.0,16.0,1.0,50.0,4.0,0.0,0.0,0.0,6.0,1.0,7.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,73.0,73.0,7.0,4.0,3.0,48.0,1.0,3.0,6.0,2.0,1.0,9,0,0,1,0,0,1
114,29.328767123287673,15.0,15.0,1335.0,4.0,0.0,14.8,12.0,52.0,0.0,258.0,366.0,4803.0,1763.0,156.0,117.0,57.0,330.0,32.0,5.0,3.0,8.0,19.0,0.0,4.0,4.0,1.0,4.0,11.0,1.0,5.0,0.0,524.0,521.0,44.0,28.0,30.0,413.0,10.0,21.0,37.0,18.0,35.0,15,1,0,0,1,0,0
115,25.545205479452054,10.0,5.0,439.0,2.0,0.0,4.9,0.0,13.0,0.0,101.0,135.0,1585.0,472.0,70.0,38.0,12.0,131.0,4.0,0.0,3.0,1.0,5.0,0.0,9.0,6.0,6.0,6.0,8.0,4.0,6.0,0.0,212.0,212.0,15.0,17.0,9.0,149.0,6.0,10.0,26.0,4.0,9.0,11,0,0,0,1,0,1
116,30.23013698630137,15.0,15.0,1294.0,2.0,0.0,14.4,0.0,0.0,0.0,352.0,492.0,9746.0,6769.0,58.0,187.0,241.0,356.0,133.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,531.0,531.0,0.0,2.0,0.0,244.0,0.0,3.0,9.0,5.0,0.0,1,0,0,0,0,1,0
117,32.87945205479452,1.0,0.0,56.0,0.0,0.0,0.6,0.0,0.0,0.0,3.0,23.0,97.0,89.0,1.0,2.0,20.0,16.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0
118,29.698630136986303,2.0,2.0,179.0,0.0,0.0,2.0,0.0,4.0,0.0,101.0,128.0,2087.0,802.0,36.0,66.0,24.0,123.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,139.0,139.0,0.0,2.0,0.0,99.0,1.0,0.0,14.0,3.0,3.0,3,1,1,1,0,0,0
119,29.704109589041096,13.0,13.0,1170.0,3.0,0.0,13.0,0.0,1.0,0.0,490.0,591.0,9895.0,4074.0,156.0,313.0,112.0,575.0,15.0,13.0,0.0,5.0,1.0,0.0,7.0,2.0,4.0,1.0,14.0,18.0,63.0,1.0,710.0,710.0,2.0,3.0,2.0,450.0,11.0,7.0,69.0,22.0,12.0,4,2,0,1,0,0,0
120,25.09041095890411,15.0,14.0,1261.0,2.0,0.0,14.0,0.0,3.0,0.0,562.0,673.0,10399.0,3746.0,230.0,331.0,94.0,639.0,32.0,17.0,1.0,2.0,3.0,0.0,19.0,6.0,8.0,1.0,13.0,12.0,49.0,1.0,787.0,787.0,7.0,5.0,1.0,545.0,5.0,23.0,62.0,27.0,17.0,4,0,0,1,0,0,0
121,26.621917808219177,2.0,2.0,159.0,0.0,0.0,1.8,0.0,1.0,0.0,72.0,84.0,1384.0,468.0,27.0,42.0,14.0,77.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,103.0,103.0,0.0,0.0,0.0,53.0,0.0,0.0,12.0,2.0,4.0,0,0,0,1,0,0,0
122,27.846575342465755,3.0,1.0,101.0,0.0,0.0,1.1,0.0,0.0,0.0,65.0,76.0,1168.0,517.0,31.0,35.0,7.0,71.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,87.0,87.0,0.0,1.0,0.0,59.0,3.0,0.0,8.0,1.0,1.0,6,1,0,1,0,0,0
123,29.350684931506848,10.0,9.0,811.0,2.0,0.0,9.0,1.0,4.0,1.0,395.0,517.0,6372.0,2419.0,235.0,194.0,61.0,424.0,92.0,13.0,0.0,2.0,37.0,5.0,20.0,7.0,15.0,6.0,10.0,12.0,23.0,0.0,602.0,602.0,9.0,11.0,6.0,349.0,9.0,17.0,49.0,16.0,10.0,15,0,0,1,0,0,0
124,28.5972602739726,2.0,1.0,53.0,1.0,0.0,0.6,0.0,0.0,0.0,14.0,24.0,241.0,118.0,9.0,8.0,5.0,16.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,29.0,1.0,0.0,0.0,4.0,1.0,1.0,6.0,4.0,1.0,15,1,0,1,0,0,0
125,37.38082191780822,11.0,7.0,729.0,3.0,0.0,8.1,1.0,6.0,0.0,302.0,407.0,5402.0,2370.0,169.0,153.0,63.0,311.0,91.0,14.0,2.0,5.0,19.0,4.0,19.0,12.0,13.0,1.0,10.0,10.0,21.0,0.0,482.0,482.0,7.0,5.0,2.0,242.0,11.0,3.0,50.0,9.0,4.0,12,2,0,1,0,0,0
126,25.301369863013697,13.0,12.0,1028.0,3.0,0.0,11.4,0.0,6.0,0.0,417.0,556.0,7239.0,2597.0,219.0,231.0,77.0,437.0,116.0,7.0,2.0,3.0,34.0,0.0,25.0,14.0,11.0,4.0,9.0,18.0,19.0,0.0,668.0,668.0,14.0,14.0,4.0,365.0,11.0,8.0,53.0,6.0,6.0,2,1,0,1,0,0,0
127,24.54794520547945,14.0,10.0,930.0,1.0,1.0,10.3,1.0,8.0,1.0,441.0,548.0,7792.0,2054.0,209.0,224.0,86.0,480.0,68.0,36.0,1.0,5.0,37.0,29.0,25.0,15.0,9.0,7.0,15.0,16.0,5.0,1.0,647.0,646.0,11.0,11.0,7.0,368.0,17.0,12.0,73.0,12.0,9.0,3,0,0,0,0,0,1
128,23.005479452054793,9.0,8.0,669.0,2.0,0.0,7.4,0.0,2.0,0.0,330.0,395.0,5559.0,1534.0,184.0,140.0,45.0,379.0,16.0,14.0,0.0,4.0,0.0,0.0,30.0,13.0,13.0,13.0,15.0,4.0,15.0,0.0,476.0,476.0,6.0,8.0,3.0,279.0,17.0,8.0,55.0,10.0,9.0,6,1,1,0,0,0,1
129,27.613698630136987,8.0,3.0,300.0,0.0,0.0,3.3,0.0,1.0,0.0,98.0,113.0,1481.0,254.0,55.0,42.0,7.0,110.0,3.0,2.0,0.0,0.0,2.0,0.0,10.0,3.0,6.0,5.0,9.0,6.0,5.0,0.0,152.0,152.0,2.0,4.0,1.0,77.0,1.0,0.0,19.0,2.0,5.0,6,0,0,0,0,0,1
130,28.104109589041094,15.0,12.0,1056.0,4.0,0.0,11.7,0.0,18.0,0.0,362.0,477.0,6647.0,2435.0,193.0,167.0,84.0,455.0,18.0,7.0,1.0,8.0,25.0,9.0,38.0,24.0,20.0,13.0,24.0,11.0,5.0,0.0,615.0,615.0,17.0,26.0,14.0,391.0,20.0,24.0,77.0,13.0,7.0,7,1,0,0,0,0,1
131,21.495890410958904,15.0,12.0,1021.0,4.0,0.0,11.3,2.0,10.0,0.0,340.0,413.0,4751.0,1222.0,240.0,119.0,23.0,408.0,1.0,1.0,0.0,0.0,7.0,0.0,31.0,19.0,10.0,11.0,28.0,13.0,8.0,0.0,556.0,556.0,16.0,30.0,13.0,361.0,14.0,22.0,60.0,5.0,14.0,0,0,0,0,0,0,1
133,25.295890410958904,14.0,11.0,827.0,4.0,0.0,9.2,3.0,17.0,1.0,146.0,239.0,2290.0,576.0,104.0,69.0,34.0,220.0,19.0,3.0,2.0,1.0,48.0,10.0,6.0,3.0,3.0,7.0,6.0,2.0,3.0,0.0,343.0,343.0,41.0,24.0,20.0,236.0,15.0,7.0,27.0,12.0,30.0,8,1,0,0,1,0,1
134,30.454794520547946,12.0,6.0,571.0,2.0,0.0,6.3,0.0,16.0,2.0,222.0,286.0,3081.0,671.0,157.0,85.0,25.0,263.0,21.0,13.0,2.0,0.0,17.0,4.0,9.0,6.0,3.0,4.0,5.0,2.0,1.0,0.0,357.0,357.0,22.0,14.0,10.0,270.0,11.0,8.0,27.0,3.0,9.0,15,2,1,0,1,0,1
135,26.904109589041095,14.0,13.0,1172.0,1.0,0.0,13.0,2.0,27.0,0.0,199.0,280.0,2510.0,469.0,169.0,64.0,11.0,273.0,5.0,0.0,0.0,1.0,5.0,0.0,10.0,6.0,4.0,8.0,9.0,5.0,9.0,0.0,407.0,407.0,18.0,37.0,23.0,305.0,11.0,14.0,33.0,32.0,50.0,0,0,0,0,1,0,0
136,30.34246575342466,14.0,8.0,726.0,3.0,0.0,8.1,5.0,22.0,0.0,103.0,141.0,1241.0,228.0,89.0,31.0,9.0,131.0,10.0,0.0,3.0,0.0,3.0,0.0,8.0,4.0,1.0,3.0,7.0,1.0,7.0,0.0,222.0,220.0,13.0,13.0,12.0,154.0,7.0,5.0,17.0,13.0,10.0,11,2,0,0,1,0,0
137,21.34794520547945,6.0,0.0,49.0,0.0,0.0,0.5,0.0,0.0,0.0,8.0,12.0,108.0,44.0,5.0,5.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,2.0,3.0,11.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,1,0,1
138,29.742465753424657,2.0,0.0,107.0,0.0,0.0,1.2,0.0,0.0,0.0,29.0,42.0,852.0,696.0,9.0,10.0,22.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,3,0,0,0,0,1,0
139,28.07945205479452,14.0,14.0,1184.0,0.0,0.0,13.2,1.0,10.0,0.0,495.0,576.0,9703.0,3118.0,177.0,291.0,92.0,553.0,21.0,8.0,0.0,10.0,0.0,0.0,4.0,2.0,3.0,3.0,6.0,13.0,68.0,0.0,690.0,690.0,2.0,4.0,0.0,441.0,6.0,3.0,48.0,31.0,4.0,11,2,0,1,0,0,0
140,26.65753424657534,1.0,0.0,76.0,0.0,0.0,0.8,0.0,1.0,0.0,39.0,50.0,803.0,347.0,14.0,23.0,12.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,56.0,56.0,0.0,1.0,0.0,43.0,0.0,0.0,6.0,1.0,0.0,9,2,0,1,0,0,0
141,26.17808219178082,13.0,13.0,1170.0,4.0,0.0,13.0,0.0,5.0,0.0,566.0,675.0,10133.0,3469.0,256.0,325.0,67.0,613.0,60.0,14.0,0.0,4.0,13.0,0.0,22.0,12.0,14.0,14.0,8.0,20.0,35.0,1.0,785.0,785.0,3.0,10.0,3.0,482.0,16.0,8.0,61.0,15.0,21.0,12,1,0,1,0,0,0
142,32.556164383561644,5.0,5.0,450.0,2.0,0.0,5.0,0.0,2.0,0.0,160.0,203.0,3619.0,1348.0,52.0,93.0,54.0,197.0,5.0,4.0,0.0,2.0,0.0,0.0,7.0,5.0,3.0,0.0,5.0,3.0,15.0,0.0,244.0,244.0,0.0,0.0,2.0,147.0,5.0,3.0,27.0,7.0,4.0,2,1,0,1,0,0,0
143,34.50958904109589,2.0,0.0,27.0,0.0,0.0,0.3,0.0,0.0,0.0,4.0,8.0,89.0,9.0,0.0,5.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,10,2,0,1,0,0,0
